# z	DM
2.119714	2572.429101
3.232906	3061.263303
4.744137	4143.020385
4.272481	4157.244633
5.471736	4431.092433
4.536786	4288.201541
1.483682	2213.785111
1.693131	1963.014000
2.297606	3003.820224
3.200732	3096.110323
3.083770	3239.647277
4.775513	4412.368510
1.698722	1786.806856
0.954839	692.569361
0.811024	1216.768461
3.766225	3101.236350
2.660034	2664.623172
1.727061	1727.161273
2.416310	2452.810328
3.300142	3147.045508
5.077965	4998.625028
3.641453	3535.970502
2.639763	3067.631648
0.703687	1069.572962
1.798597	2559.238596
0.454075	394.579379
0.758494	1061.552996
3.762210	3213.676341
1.883585	1679.152854
3.403607	2650.364245
4.277957	4030.771176
2.413685	2604.080591
1.807463	1254.600753
1.446306	1088.999258
3.098449	2745.265787
2.785791	2459.914806
1.488642	1744.698987
4.066241	3676.952965
3.537560	2939.593520
4.786778	4234.808463
1.898651	1700.035323
1.746141	1723.134691
0.497271	712.922722
3.001901	3262.514349
2.318421	2250.601000
1.442893	1715.445201
3.105724	3468.288534
0.459302	723.210636
5.801792	5211.971485
0.198990	193.853141
3.352820	2916.008080
5.086335	5023.687142
4.695557	4198.396853
0.635672	677.901615
3.909723	3787.036314
1.917267	1827.320481
1.559144	1538.960727
1.923583	1748.769171
0.949629	1010.756070
4.833784	3722.258323
4.884406	3907.750965
3.865046	3123.330471
2.017158	1612.025189
3.796965	4000.337683
0.155778	207.547079
1.522098	1245.550258
2.746363	3222.877251
4.865901	4300.385885
2.674651	2308.543188
4.833998	4521.988579
2.037979	2303.950705
1.113037	1584.289733
3.450135	3526.471423
4.948022	4702.228537
1.702350	1699.116817
1.281410	1097.790849
1.244827	1293.213442
0.883106	776.764886
3.008778	2591.134776
4.649601	4511.551937
2.100675	2472.093092
1.358087	1429.537325
1.899139	1870.984672
2.661365	2713.279141
5.719913	5086.927258
1.331420	1788.957115
3.825179	3365.286981
1.354251	1397.310198
3.890873	3059.527489
4.897269	4156.341176
0.960738	1002.432738
3.041173	2702.104680
3.025658	2628.611438
2.391526	2797.797613
0.939200	1332.372850
1.658252	1513.287767
1.474554	1831.522495
4.825592	4004.245634
3.409415	3087.134407
0.930127	1032.989563
2.369435	2647.785205
2.654127	2720.417458
0.429979	317.886625
1.820474	1598.004774
0.845347	551.780279
4.605025	4413.214954
2.215702	2457.079400
1.188514	1335.178940
1.588302	1694.773369
2.269831	2782.677716
1.999918	2491.257795
4.367025	4236.157460
1.175191	1036.103949
1.872350	2324.570347
3.866762	3606.453609
1.004406	769.089164
5.343572	4418.526859
1.186267	1125.456346
2.536794	2257.385013
1.790817	1788.664491
5.667432	4490.737829
2.493363	2547.576821
1.427119	1506.884772
3.291550	3134.782247
1.929154	1833.793497
2.040424	1855.169050
1.501827	1189.087655
0.283632	183.553395
1.862943	1389.668612
2.801897	2915.245910
1.941102	1891.770631
1.293336	1772.857764
2.460602	2149.543052
2.911173	2402.349106
5.562974	4885.379306
4.829761	4065.313174
5.589621	4801.088756
1.170715	1818.778076
0.699133	629.472636
2.463832	2473.346062
5.594229	5126.508164
1.561332	1787.549418
2.219096	2127.110285
2.037307	2088.506396
3.751637	3142.013529
2.027813	2183.098474
1.688497	1555.293696
1.820310	1687.024947
0.735058	801.483179
2.452344	1987.374440
2.113019	2240.314138
3.027968	3359.886762
2.574123	2683.748861
1.286372	1451.932891
2.803608	2665.388081
1.371554	1534.102524
2.759004	2279.285249
0.237036	141.345092
1.077668	1243.973859
1.426820	1321.024420
1.834584	1879.864322
3.694147	3196.109869
3.650121	3467.445738
4.189380	4286.562359
4.412304	3379.889496
2.459848	2668.114818
4.118896	3880.824555
2.344613	1969.481901
5.819618	4642.307087
1.211819	1557.740369
2.188904	1766.133069
2.007852	1848.933892
4.672797	4320.084808
3.728745	3764.462515
1.419162	1402.002843
3.449988	3257.557268
0.809225	848.641226
3.497229	3802.527214
5.360227	4616.703426
2.360656	2082.918015
0.418297	334.065660
0.306973	349.054240
2.992498	3732.549611
3.396134	3027.146179
3.562742	3728.996970
2.504974	2585.997946
2.220621	1471.982487
2.173061	1981.814998
5.983795	5437.483798
1.696056	1777.483164
1.146512	1240.456462
2.305407	2278.911949
1.946190	2356.897115
0.331043	413.297681
3.873990	4131.969039
1.200450	1658.216748
1.571375	1680.588113
0.603490	742.858838
4.342686	3857.919597
5.107614	4337.225606
2.418889	2239.885631
1.016646	902.421458
2.779601	2820.459937
4.313642	3993.210282
1.632929	1899.004506
1.972233	2331.293153
1.449404	1454.478119
3.732196	3394.805012
4.397762	3989.644862
2.016575	1759.373622
3.748517	3516.403898
4.584735	4036.881442
1.432079	1178.665838
3.528114	2957.123811
1.864691	1844.643245
2.774967	2739.810276
3.489384	3246.192949
2.619173	2209.949275
3.196731	2915.933838
1.472285	1176.664029
2.431961	2029.874568
1.573354	1895.999845
3.459940	3410.984451
3.293933	3314.916324
2.143261	2434.968450
1.284625	1458.767592
3.102948	3098.118441
2.990269	3287.340587
3.918857	3879.741952
1.147226	1315.819306
4.015670	4245.767826
4.118590	4289.015580
1.817494	2064.993175
5.143153	4298.232063
1.072584	1664.663645
2.463774	1893.926482
2.268070	1837.732949
3.004235	2428.953512
3.878754	3180.446934
4.032218	3893.870674
4.808400	4726.895437
2.608601	2184.139708
0.843060	593.388763
4.540057	3820.823706
0.675300	812.826824
4.692868	4620.844757
2.191782	2229.961626
4.896286	4043.556240
2.213046	1883.243338
1.601401	1761.110215
1.371728	1210.153511
2.946267	2959.620822
2.472816	2549.208885
2.049813	2026.022207
2.138270	2307.873690
1.659263	1606.224118
2.273981	2272.962179
1.154400	1400.709168
2.209698	2392.238053
2.210454	2333.015990
2.171089	2111.877814
1.178982	1420.142141
4.384060	4313.832597
1.760561	1893.996521
2.158695	2205.684568
1.786404	1573.341227
2.287493	1953.180674
4.048060	3711.613610
2.986946	3063.502556
1.425150	959.106138
3.635160	3180.508727
0.506732	611.220760
3.672294	3149.641730
2.412600	3020.354264
1.577215	1788.304290
4.755693	4768.739359
4.855793	4326.552573
5.669697	5371.164070
3.719572	3218.634197
0.455406	310.582483
1.390234	1698.288018
2.269362	2556.121213
2.460487	2815.283898
1.022743	1057.675481
2.241016	2107.942460
2.070331	2126.828150
1.890258	1691.118295
2.687669	2536.377780
0.486520	335.551592
0.774343	741.656208
2.990688	3568.635522
0.496897	545.214899
0.773669	727.154145
0.956906	1048.325253
5.413389	4782.514155
1.301938	1309.368832
3.521579	4265.713453
2.717825	3026.586934
3.035952	3332.994685
3.192966	3586.591296
2.475670	2753.631460
3.398942	2891.712029
2.019489	1951.413237
4.973101	3957.766585
5.570529	4382.540308
1.255906	968.606183
4.145620	3856.918458
2.590909	2495.491348
4.033544	3550.431660
3.229269	2958.538425
3.940286	3867.978682
2.149954	2045.850133
0.551876	354.026296
3.015442	3339.336820
2.441331	2753.634434
2.488990	2836.299352
0.691330	481.644354
4.429864	3973.267606
3.760677	4023.436981
2.689773	2726.906061
2.478443	2559.210435
0.839158	502.448226
2.369413	2135.584380
0.917761	1061.189145
4.248993	3913.677756
5.301313	4445.799599
1.518463	1164.907012
1.176468	1308.198350
5.345672	4711.629079
4.111276	3813.572566
0.636132	788.154131
0.213543	258.823036
2.823814	3501.709387
1.931743	1959.453802
2.551828	2561.543349
2.191745	2050.178918
3.664029	3760.116285
2.711320	2478.293954
4.585145	4885.465611
0.502401	553.687754
3.154250	3277.209105
4.822705	5087.103438
1.812682	1782.513122
2.459782	2378.814738
0.695429	829.629675
2.413997	1806.725129
5.056508	4679.995404
3.010973	3366.243663
4.415644	3851.814923
2.868632	2753.880031
3.719710	4076.013962
2.606401	2628.966931
2.858244	2808.918043
2.904169	2397.671302
3.508942	2761.955619
0.559792	732.071374
2.852902	2233.873229
3.779631	3829.706278
1.824080	2011.069340
1.823177	2453.205992
5.082432	4764.105653
5.292913	4249.062595
0.542508	457.340599
4.431725	4201.179713
2.625235	2765.237302
3.635832	3352.146912
5.898484	4593.865725
1.554227	1918.477042
1.955384	2003.328782
0.768020	876.490998
3.336472	3495.702794
2.266347	2332.393400
2.035031	2294.748017
1.492210	1622.388681
0.773548	751.071271
3.223151	3515.070298
3.711950	3641.783298
2.407367	2186.353252
0.705887	823.594619
4.178988	3893.049054
0.408964	668.793103
3.590781	3623.793708
0.447938	301.085723
2.485082	2241.517288
1.542120	1689.154886
4.541074	4355.972076
0.917110	1074.951422
0.673221	686.882934
5.059426	4200.420123
0.702865	534.310779
0.318798	261.814065
1.835584	1535.028190
3.793497	4278.650342
4.309210	3508.456124
1.246698	1275.851433
1.902656	1983.132411
3.172290	2900.863933
0.516752	663.548132
1.871390	2063.459882
1.815611	1897.842946
1.926403	1357.977711
1.293027	1382.311192
2.840460	2996.463398
3.354154	3260.227584
0.955160	1327.311439
5.271956	5249.987952
3.092321	3196.744313
3.769475	3322.180004
4.892853	4465.514336
1.269903	973.731337
4.877149	4424.557725
3.430297	3837.836000
0.468971	402.725241
4.752801	4506.936668
1.268574	1441.910994
1.727869	1857.690087
3.902373	3447.808877
0.959059	867.812358
4.836331	4290.973229
1.408140	1052.457592
3.585140	3427.971914
5.161657	4862.949655
5.957222	4356.196401
2.295866	2368.486333
4.110040	3968.924676
3.734225	3061.989691
2.581426	2753.552543
0.661430	601.114150
0.412861	394.031930
0.439939	427.813224
4.080039	4276.045617
2.022700	1742.393846
3.195075	2904.435945
2.229050	2446.341919
1.166941	896.093248
1.851357	1673.144066
2.693459	2400.771291
3.295804	3375.978160
1.053356	1326.752534
1.344341	615.254680
2.925042	3090.372327
5.736347	4952.840562
4.073328	4086.360924
1.955379	1774.319526
3.237066	2740.779556
1.435503	1223.462061
1.610152	1621.624430
2.236381	1884.382597
0.786127	877.145098
1.344850	1441.148158
0.874925	528.586079
1.772186	2068.938584
0.809101	711.492357
2.421797	2350.861132
2.255923	2840.631002
1.310666	1460.456934
3.157036	3378.659449
0.705827	723.663155
0.991526	695.728518
3.942800	3764.898933
1.731024	1599.051718
3.601366	2984.742450
2.557446	2272.038198
0.346839	442.710253
3.620511	3991.928860
4.090198	3760.518906
1.762626	1981.038422
1.794387	1983.015972
2.788884	2636.106340
0.851428	766.366373
3.584654	3236.346552
3.126217	2923.069630
2.108986	2531.027236
4.572314	3574.676305
0.980784	1037.610453
1.145560	1440.500996
0.474830	617.656475
1.309150	1592.772866
3.362126	2577.122479
1.075948	1530.662897
1.201450	1412.305715
1.867044	1388.032763
2.890702	2928.561363
4.399832	4270.219696
0.876164	791.692658
3.017776	3257.224153
2.432369	2149.579099
1.790805	1683.175137
3.296815	3242.934101
1.869030	2346.044988
2.277023	1835.464028
1.096873	1259.685145
1.012667	1051.825616
0.841294	800.821105
3.278220	3175.467144
2.366403	2590.236761
2.965350	2769.230398
1.774529	2213.996346
0.560956	599.619377
4.708985	3665.763340
2.476024	2841.823302
1.641756	1348.295453
0.208991	232.911926
0.946888	1166.545387
5.158324	4732.028823
4.252292	3604.023999
1.100894	1162.676607
3.515099	3231.819173
5.662391	4477.702202
2.429694	2375.572743
1.610127	2157.332917
1.437030	1266.794267
3.565550	4208.889361
3.292002	3139.652616
4.923451	4456.961854
5.273917	4808.390204
2.556411	2598.826993
3.857112	3823.080103
0.750491	692.995503
1.615842	1740.350293
4.422089	4010.830544
1.852291	2143.826982
4.452822	4053.711011
4.056767	3933.365481
1.830054	1758.932384
1.751461	1780.989364
3.302682	4003.147828
0.919671	1034.085403
3.546382	3008.675383
5.948295	4726.179173
2.410611	2395.640835
2.911974	2919.794604
1.401920	1021.350252
1.677493	1616.290915
1.848804	2002.952522
2.914344	2849.080150
3.690109	3518.067338
1.157451	1444.544621
4.384334	4015.671530
4.314694	4086.129614
2.240974	1907.361714
5.226017	4751.283615
3.697620	3331.058150
3.246027	3093.774457
4.763845	4454.486214
2.555800	2420.411291
2.102324	2011.136633
3.030498	3216.527801
2.018657	1468.583636
1.098129	1170.358748
1.773814	1722.454840
3.705878	3254.143362
3.306125	3227.291127
3.250904	3356.017302
0.497584	448.278831
5.819586	5009.057675
3.501398	3434.029665
3.022963	2907.526946
5.860822	4535.068232
5.249925	4674.044697
5.798109	5318.860666
0.906751	1224.285716
4.534516	4155.099485
2.272680	2430.180919
2.179568	2451.157690
2.253773	2515.403010
2.925172	2835.120371
5.545459	4843.920560
3.025129	3020.930145
2.259756	2033.712635
3.611672	3503.344177
1.199019	1410.051030
5.669240	4863.565214
0.111036	50.391088
1.891663	2025.874502
0.924774	957.422569
4.490866	3790.214645
1.827415	2034.091598
0.874528	948.931245
1.523398	1145.574384
5.444616	4199.968691
2.422335	2225.216019
2.148156	2503.068713
1.760611	1633.214425
2.438010	2752.244546
2.764571	2774.499844
2.272409	1986.056232
3.831070	3223.779313
1.180390	1118.584226
0.779515	983.236996
2.377520	2577.153353
4.744340	4244.600997
2.159464	2340.581625
3.568900	3471.319646
4.944911	4562.218319
4.651005	4577.793886
3.867653	3448.723490
3.520196	3314.772399
5.073769	5181.170373
2.156707	2437.223304
1.410089	1870.937694
1.012189	996.019363
3.285036	2503.472630
0.872238	1159.263102
0.838697	660.016689
2.876973	3060.714357
1.920379	2001.356947
1.107837	739.836426
4.843388	4006.131830
4.887622	4710.853885
4.278259	3517.200584
1.946464	1526.859877
4.367204	4134.668256
5.072782	4601.124902
3.519309	2779.775106
4.724212	4686.400336
5.705900	4747.631625
2.578967	2807.102592
0.981871	1469.862003
3.576468	3289.128503
3.022375	3322.491471
1.539654	1453.543566
2.727665	3297.238055
2.965913	2759.470899
1.305621	1162.635087
3.440919	2771.478086
0.926565	610.657330
1.688066	1617.615303
2.700294	2554.417447
2.677995	2163.808219
1.441730	1615.629954
2.445848	2560.533059
1.189385	1382.683470
0.884401	901.657691
5.985500	5050.394525
1.329423	1624.975150
1.263999	1109.652880
3.220031	2810.310757
2.123300	2388.827780
2.859343	2572.057513
3.732458	3064.480122
4.197656	3676.478688
1.652233	1643.901049
0.910349	1095.011008
0.971469	1727.099240
0.526828	909.060473
1.382615	1640.369281
1.984977	1791.896818
3.243607	2831.171120
1.686660	1491.642834
1.479866	1542.332515
5.354986	4874.050318
3.187637	2680.013960
1.366133	1052.527688
4.081693	4900.216628
0.273215	281.163250
2.710423	2694.017527
1.671513	1844.661878
4.587972	3948.897686
4.473096	4165.822164
3.174891	3402.097057
3.842062	3570.082623
4.648549	4230.218341
1.823504	2058.144058
2.454042	2472.870077
5.831357	4792.830811
4.168973	4304.467912
1.886472	1962.930989
0.998154	1375.601348
1.229417	1492.633651
1.819925	2445.366499
4.363124	3977.318992
2.591843	2459.989571
0.988493	1094.706572
5.938296	5252.363515
1.095314	1249.197318
1.040873	1221.343867
4.416230	4160.423918
1.661659	2364.442821
2.510409	2800.312329
1.776587	1199.573907
0.923412	1243.493873
0.873480	901.588894
3.006740	3080.867676
1.653524	1879.417261
1.765306	1607.860325
3.353234	2934.404489
2.098733	1845.130319
1.953895	2600.671664
3.143533	3156.598742
1.396733	1847.946035
5.346252	4937.958131
4.317774	3668.496134
4.364439	3474.257986
1.714555	1773.211610
4.703540	4101.424162
2.290132	2134.911482
1.432412	1033.106659
1.861888	1763.284503
1.135936	1136.556436
2.120286	2263.343411
2.324217	2589.523480
1.449257	1677.434751
2.098824	2175.594171
3.614895	3395.038466
4.849827	4542.219537
2.258611	2691.985303
4.240117	3690.799370
0.925606	796.250281
0.537414	584.422864
0.838186	1179.942102
3.132331	3225.239070
1.606215	1476.443767
5.459088	4613.500468
2.054909	2022.397099
0.946700	717.186303
3.851778	3600.553032
3.094154	2672.636067
4.461564	4068.881836
4.550917	3830.618660
4.440092	4548.023985
1.413848	1230.729419
2.879460	2716.047268
0.907192	1095.501442
4.590479	4717.455661
5.648166	4320.168278
1.191808	1340.320734
2.716815	2359.068147
5.782170	4993.727302
2.669949	2297.418476
3.063836	2928.093126
0.874209	639.633853
2.701310	2641.950459
5.009348	4799.249931
0.411893	522.857537
2.362746	2944.377259
0.441304	500.531904
1.981489	1550.990269
5.331824	4402.804006
4.697202	4454.793014
2.849252	2884.910803
0.793641	596.855831
0.958823	880.436199
1.118094	955.984820
1.036132	717.937561
3.097482	2939.884357
2.465339	2414.879213
5.634710	4706.390830
0.703247	832.862653
3.561161	3219.894239
1.353839	1264.647529
5.089980	4346.880821
1.340698	1730.986223
0.550965	523.876798
1.613141	1835.937768
1.869447	2068.962767
4.425131	3764.133137
1.392628	1812.405053
1.261387	1304.588297
4.495478	4135.802162
3.584310	3388.194464
5.018977	3868.170164
1.764311	1598.491318
4.122274	4211.206773
1.303712	1020.676405
1.387017	1575.087770
2.944220	3105.818192
2.327412	2259.899566
1.060678	1168.520753
1.884253	1909.887330
3.216417	3079.971493
1.958186	2150.470821
3.245150	2625.151521
1.112399	1140.482173
1.385387	1271.825951
4.945402	4751.755738
5.627235	4408.865437
1.456559	1094.991352
4.547782	4422.842116
0.487284	564.732388
4.381078	4616.318387
2.181714	2602.025186
1.251652	1617.730886
4.393134	3171.630018
0.405612	530.329999
4.969838	4328.816664
1.155696	918.538611
2.936627	3710.140187
2.816180	3270.120418
2.847508	2427.229448
0.595859	317.786755
4.297879	4408.025681
1.590103	1823.823612
1.113387	825.122363
3.117111	2809.762699
1.011536	745.903341
1.776880	2160.045987
0.442010	481.471147
3.364330	2793.026313
4.634434	3887.469068
5.366026	4636.525150
4.707036	3755.528367
3.214233	3006.350176
3.165934	3487.983574
4.584431	3706.582092
2.577215	2471.883612
2.424371	2627.065962
3.134502	3104.295007
0.656605	403.002135
0.668599	510.197948
2.604827	2357.423635
1.020203	555.530181
2.282551	2027.259778
2.719511	2620.844021
2.626469	2222.901017
2.609148	2756.851854
1.192238	1257.280164
0.880719	1091.684170
1.644687	1868.230509
2.855140	2614.986642
2.342105	2464.260864
2.384407	3100.434354
4.746191	4488.950866
1.545192	1962.355767
2.047541	2275.874189
2.618625	2958.420264
4.229835	4557.011301
2.110878	2652.880992
4.977965	5010.426837
1.722846	2076.911749
1.462977	1060.672289
1.652290	1963.662567
0.911405	935.351200
1.947451	1961.123133
2.795829	2299.682962
4.341723	4202.626306
4.596502	4066.031660
1.303341	1664.859760
1.539683	1472.802793
2.460358	2470.650124
3.027357	3044.074806
2.985667	2615.953751
4.227423	3292.694962
1.734846	1751.505679
1.814242	2198.310040
2.391360	2809.357289
3.825489	3387.039327
3.520486	3485.896642
4.267406	4313.480125
4.044489	3011.985391
4.816003	4307.879052
2.544977	2573.707780
4.285552	5040.949668
1.219941	1644.684960
1.229871	1565.613575
1.553902	1371.523397
1.610917	1839.377799
5.692481	4825.651796
3.561022	3231.816367
3.903958	3580.482872
5.985114	3779.493358
1.822738	2761.264708
0.247493	203.386482
4.453537	5587.010877
2.169280	2259.562658
0.566191	904.719564
4.253046	4238.654145
1.690718	2215.120546
1.757369	1632.196366
3.493662	3427.903746
